noise_ID,subset,length,augmented,origin_path
STRAFFIC_00_008sp12.wav,tr,106667,True,tr/STRAFFIC_00_008sp12.wav
OOFFICE_00_009sp12.wav,tr,106667,True,tr/OOFFICE_00_009sp12.wav
TMETRO_00_035sp12.wav,tr,106667,True,tr/TMETRO_00_035sp12.wav
OMEETING_00_033sp12.wav,tr,106667,True,tr/OMEETING_00_033sp12.wav
OOFFICE_00_007sp12.wav,tr,106667,True,tr/OOFFICE_00_007sp12.wav
OHALLWAY_00_020sp12.wav,tr,106667,True,tr/OHALLWAY_00_020sp12.wav
DLIVING_00_012sp12.wav,tr,106667,True,tr/DLIVING_00_012sp12.wav
DLIVING_00_035sp12.wav,tr,106667,True,tr/DLIVING_00_035sp12.wav
NRIVER_00_027sp12.wav,tr,106667,True,tr/NRIVER_00_027sp12.wav
NFIELD_00_002sp12.wav,tr,106667,True,tr/NFIELD_00_002sp12.wav
STRAFFIC_00_035sp12.wav,tr,106667,True,tr/STRAFFIC_00_035sp12.wav
OOFFICE_00_030sp12.wav,tr,106667,True,tr/OOFFICE_00_030sp12.wav
STRAFFIC_00_009sp12.wav,tr,106667,True,tr/STRAFFIC_00_009sp12.wav
OOFFICE_00_019sp12.wav,tr,106667,True,tr/OOFFICE_00_019sp12.wav
PSTATION_00_016sp12.wav,tr,106667,True,tr/PSTATION_00_016sp12.wav
NPARK_00_023sp12.wav,tr,106667,True,tr/NPARK_00_023sp12.wav
PRESTO_00_016sp12.wav,tr,106667,True,tr/PRESTO_00_016sp12.wav
DWASHING_00_036sp12.wav,tr,106667,True,tr/DWASHING_00_036sp12.wav
TCAR_00_016sp12.wav,tr,106667,True,tr/TCAR_00_016sp12.wav
DKITCHEN_00_031sp12.wav,tr,106667,True,tr/DKITCHEN_00_031sp12.wav
PSTATION_00_029sp12.wav,tr,106667,True,tr/PSTATION_00_029sp12.wav
PSTATION_00_011sp12.wav,tr,106667,True,tr/PSTATION_00_011sp12.wav
PCAFETER_00_013sp12.wav,tr,106667,True,tr/PCAFETER_00_013sp12.wav
OMEETING_00_027sp12.wav,tr,106667,True,tr/OMEETING_00_027sp12.wav
DWASHING_00_022sp12.wav,tr,106667,True,tr/DWASHING_00_022sp12.wav
DLIVING_00_025sp12.wav,tr,106667,True,tr/DLIVING_00_025sp12.wav
TCAR_00_012sp12.wav,tr,106667,True,tr/TCAR_00_012sp12.wav
OMEETING_00_020sp12.wav,tr,106667,True,tr/OMEETING_00_020sp12.wav
DLIVING_00_001sp12.wav,tr,106667,True,tr/DLIVING_00_001sp12.wav
SPSQUARE_00_011sp12.wav,tr,106667,True,tr/SPSQUARE_00_011sp12.wav
DKITCHEN_00_014sp12.wav,tr,106667,True,tr/DKITCHEN_00_014sp12.wav
DKITCHEN_00_002sp12.wav,tr,106667,True,tr/DKITCHEN_00_002sp12.wav
STRAFFIC_00_025sp12.wav,tr,106667,True,tr/STRAFFIC_00_025sp12.wav
PSTATION_00_000sp12.wav,tr,106667,True,tr/PSTATION_00_000sp12.wav
DLIVING_00_029sp12.wav,tr,106667,True,tr/DLIVING_00_029sp12.wav
OHALLWAY_00_022sp12.wav,tr,106667,True,tr/OHALLWAY_00_022sp12.wav
OMEETING_00_034sp12.wav,tr,106667,True,tr/OMEETING_00_034sp12.wav
NRIVER_00_019sp12.wav,tr,106667,True,tr/NRIVER_00_019sp12.wav
TCAR_00_030sp12.wav,tr,106667,True,tr/TCAR_00_030sp12.wav
NPARK_00_029sp12.wav,tr,106667,True,tr/NPARK_00_029sp12.wav
DWASHING_00_001sp12.wav,tr,106667,True,tr/DWASHING_00_001sp12.wav
NFIELD_00_025sp12.wav,tr,106667,True,tr/NFIELD_00_025sp12.wav
PRESTO_00_013sp12.wav,tr,106667,True,tr/PRESTO_00_013sp12.wav
SPSQUARE_00_003sp12.wav,tr,106667,True,tr/SPSQUARE_00_003sp12.wav
NRIVER_00_002sp12.wav,tr,106667,True,tr/NRIVER_00_002sp12.wav
DKITCHEN_00_013sp12.wav,tr,106667,True,tr/DKITCHEN_00_013sp12.wav
PCAFETER_00_005sp12.wav,tr,106667,True,tr/PCAFETER_00_005sp12.wav
SPSQUARE_00_017sp12.wav,tr,106667,True,tr/SPSQUARE_00_017sp12.wav
STRAFFIC_00_005sp12.wav,tr,106667,True,tr/STRAFFIC_00_005sp12.wav
OHALLWAY_00_018sp12.wav,tr,106667,True,tr/OHALLWAY_00_018sp12.wav
TMETRO_00_002sp12.wav,tr,106667,True,tr/TMETRO_00_002sp12.wav
DLIVING_00_002sp12.wav,tr,106667,True,tr/DLIVING_00_002sp12.wav
DWASHING_00_028sp12.wav,tr,106667,True,tr/DWASHING_00_028sp12.wav
STRAFFIC_00_002sp12.wav,tr,106667,True,tr/STRAFFIC_00_002sp12.wav
DLIVING_00_026sp12.wav,tr,106667,True,tr/DLIVING_00_026sp12.wav
TMETRO_00_013sp12.wav,tr,106667,True,tr/TMETRO_00_013sp12.wav
DWASHING_00_023sp12.wav,tr,106667,True,tr/DWASHING_00_023sp12.wav
SPSQUARE_00_000sp12.wav,tr,106667,True,tr/SPSQUARE_00_000sp12.wav
TCAR_00_011sp12.wav,tr,106667,True,tr/TCAR_00_011sp12.wav
OMEETING_00_032sp12.wav,tr,106667,True,tr/OMEETING_00_032sp12.wav
DLIVING_00_033sp12.wav,tr,106667,True,tr/DLIVING_00_033sp12.wav
PSTATION_00_007sp12.wav,tr,106667,True,tr/PSTATION_00_007sp12.wav
TCAR_00_005sp12.wav,tr,106667,True,tr/TCAR_00_005sp12.wav
OHALLWAY_00_024sp12.wav,tr,106667,True,tr/OHALLWAY_00_024sp12.wav
DWASHING_00_033sp12.wav,tr,106667,True,tr/DWASHING_00_033sp12.wav
TCAR_00_018sp12.wav,tr,106667,True,tr/TCAR_00_018sp12.wav
NRIVER_00_025sp12.wav,tr,106667,True,tr/NRIVER_00_025sp12.wav
PRESTO_00_007sp12.wav,tr,106667,True,tr/PRESTO_00_007sp12.wav
NPARK_00_021sp12.wav,tr,106667,True,tr/NPARK_00_021sp12.wav
DLIVING_00_032sp12.wav,tr,106667,True,tr/DLIVING_00_032sp12.wav
PCAFETER_00_009sp12.wav,tr,106667,True,tr/PCAFETER_00_009sp12.wav
SPSQUARE_00_021sp12.wav,tr,106667,True,tr/SPSQUARE_00_021sp12.wav
DLIVING_00_015sp12.wav,tr,106667,True,tr/DLIVING_00_015sp12.wav
NFIELD_00_013sp12.wav,tr,106667,True,tr/NFIELD_00_013sp12.wav
DLIVING_00_019sp12.wav,tr,106667,True,tr/DLIVING_00_019sp12.wav
NPARK_00_034sp12.wav,tr,106667,True,tr/NPARK_00_034sp12.wav
TBUS_00_007sp12.wav,tr,106667,True,tr/TBUS_00_007sp12.wav
DWASHING_00_012sp12.wav,tr,106667,True,tr/DWASHING_00_012sp12.wav
OOFFICE_00_023sp12.wav,tr,106667,True,tr/OOFFICE_00_023sp12.wav
OHALLWAY_00_029sp12.wav,tr,106667,True,tr/OHALLWAY_00_029sp12.wav
NPARK_00_014sp12.wav,tr,106667,True,tr/NPARK_00_014sp12.wav
NFIELD_00_032sp12.wav,tr,106667,True,tr/NFIELD_00_032sp12.wav
OHALLWAY_00_004sp12.wav,tr,106667,True,tr/OHALLWAY_00_004sp12.wav
NRIVER_00_022sp12.wav,tr,106667,True,tr/NRIVER_00_022sp12.wav
OMEETING_00_030sp12.wav,tr,106667,True,tr/OMEETING_00_030sp12.wav
NFIELD_00_020sp12.wav,tr,106667,True,tr/NFIELD_00_020sp12.wav
NRIVER_00_005sp12.wav,tr,106667,True,tr/NRIVER_00_005sp12.wav
TMETRO_00_014sp12.wav,tr,106667,True,tr/TMETRO_00_014sp12.wav
TCAR_00_006sp12.wav,tr,106667,True,tr/TCAR_00_006sp12.wav
NRIVER_00_003sp12.wav,tr,106667,True,tr/NRIVER_00_003sp12.wav
TMETRO_00_004sp12.wav,tr,106667,True,tr/TMETRO_00_004sp12.wav
STRAFFIC_00_012sp12.wav,tr,106667,True,tr/STRAFFIC_00_012sp12.wav
PSTATION_00_030sp12.wav,tr,106667,True,tr/PSTATION_00_030sp12.wav
OHALLWAY_00_017sp12.wav,tr,106667,True,tr/OHALLWAY_00_017sp12.wav
PCAFETER_00_024sp12.wav,tr,106667,True,tr/PCAFETER_00_024sp12.wav
PSTATION_00_015sp12.wav,tr,106667,True,tr/PSTATION_00_015sp12.wav
TCAR_00_008sp12.wav,tr,106667,True,tr/TCAR_00_008sp12.wav
TCAR_00_009sp12.wav,tr,106667,True,tr/TCAR_00_009sp12.wav
DKITCHEN_00_012sp12.wav,tr,106667,True,tr/DKITCHEN_00_012sp12.wav
NRIVER_00_028sp12.wav,tr,106667,True,tr/NRIVER_00_028sp12.wav
OMEETING_00_023sp12.wav,tr,106667,True,tr/OMEETING_00_023sp12.wav
STRAFFIC_00_033sp12.wav,tr,106667,True,tr/STRAFFIC_00_033sp12.wav
STRAFFIC_00_019sp12.wav,tr,106667,True,tr/STRAFFIC_00_019sp12.wav
TMETRO_00_001sp12.wav,tr,106667,True,tr/TMETRO_00_001sp12.wav
OOFFICE_00_003sp12.wav,tr,106667,True,tr/OOFFICE_00_003sp12.wav
DLIVING_00_008sp12.wav,tr,106667,True,tr/DLIVING_00_008sp12.wav
DWASHING_00_014sp12.wav,tr,106667,True,tr/DWASHING_00_014sp12.wav
OHALLWAY_00_036sp12.wav,tr,106667,True,tr/OHALLWAY_00_036sp12.wav
OOFFICE_00_001sp12.wav,tr,106667,True,tr/OOFFICE_00_001sp12.wav
SPSQUARE_00_019sp12.wav,tr,106667,True,tr/SPSQUARE_00_019sp12.wav
NFIELD_00_036sp12.wav,tr,106667,True,tr/NFIELD_00_036sp12.wav
TBUS_00_013sp12.wav,tr,106667,True,tr/TBUS_00_013sp12.wav
NRIVER_00_010sp12.wav,tr,106667,True,tr/NRIVER_00_010sp12.wav
DLIVING_00_031sp12.wav,tr,106667,True,tr/DLIVING_00_031sp12.wav
OOFFICE_00_033sp12.wav,tr,106667,True,tr/OOFFICE_00_033sp12.wav
DKITCHEN_00_022sp12.wav,tr,106667,True,tr/DKITCHEN_00_022sp12.wav
OOFFICE_00_013sp12.wav,tr,106667,True,tr/OOFFICE_00_013sp12.wav
NRIVER_00_013sp12.wav,tr,106667,True,tr/NRIVER_00_013sp12.wav
OOFFICE_00_020sp12.wav,tr,106667,True,tr/OOFFICE_00_020sp12.wav
NPARK_00_026sp12.wav,tr,106667,True,tr/NPARK_00_026sp12.wav
STRAFFIC_00_003sp12.wav,tr,106667,True,tr/STRAFFIC_00_003sp12.wav
SPSQUARE_00_014sp12.wav,tr,106667,True,tr/SPSQUARE_00_014sp12.wav
STRAFFIC_00_018sp12.wav,tr,106667,True,tr/STRAFFIC_00_018sp12.wav
OOFFICE_00_032sp12.wav,tr,106667,True,tr/OOFFICE_00_032sp12.wav
PRESTO_00_012sp12.wav,tr,106667,True,tr/PRESTO_00_012sp12.wav
OMEETING_00_018sp12.wav,tr,106667,True,tr/OMEETING_00_018sp12.wav
PSTATION_00_028sp12.wav,tr,106667,True,tr/PSTATION_00_028sp12.wav
OMEETING_00_005sp12.wav,tr,106667,True,tr/OMEETING_00_005sp12.wav
NFIELD_00_005sp12.wav,tr,106667,True,tr/NFIELD_00_005sp12.wav
OHALLWAY_00_019sp12.wav,tr,106667,True,tr/OHALLWAY_00_019sp12.wav
TCAR_00_021.wav,tr,128000,False,tr/TCAR_00_021.wav
TMETRO_00_001.wav,tr,128000,False,tr/TMETRO_00_001.wav
NPARK_00_014.wav,tr,128000,False,tr/NPARK_00_014.wav
OMEETING_00_034.wav,tr,128000,False,tr/OMEETING_00_034.wav
SPSQUARE_00_019.wav,tr,128000,False,tr/SPSQUARE_00_019.wav
NRIVER_00_017.wav,tr,128000,False,tr/NRIVER_00_017.wav
NRIVER_00_015.wav,tr,128000,False,tr/NRIVER_00_015.wav
NRIVER_00_033.wav,tr,128000,False,tr/NRIVER_00_033.wav
OOFFICE_00_017.wav,tr,128000,False,tr/OOFFICE_00_017.wav
NRIVER_00_002.wav,tr,128000,False,tr/NRIVER_00_002.wav
PCAFETER_00_028.wav,tr,128000,False,tr/PCAFETER_00_028.wav
TBUS_00_013.wav,tr,128000,False,tr/TBUS_00_013.wav
TBUS_00_004.wav,tr,128000,False,tr/TBUS_00_004.wav
TBUS_00_030.wav,tr,128000,False,tr/TBUS_00_030.wav
NPARK_00_029.wav,tr,128000,False,tr/NPARK_00_029.wav
NFIELD_00_020.wav,tr,128000,False,tr/NFIELD_00_020.wav
NRIVER_00_020.wav,tr,128000,False,tr/NRIVER_00_020.wav
OMEETING_00_003.wav,tr,128000,False,tr/OMEETING_00_003.wav
OMEETING_00_007.wav,tr,128000,False,tr/OMEETING_00_007.wav
STRAFFIC_00_025.wav,tr,128000,False,tr/STRAFFIC_00_025.wav
TMETRO_00_005.wav,tr,128000,False,tr/TMETRO_00_005.wav
TBUS_00_016.wav,tr,128000,False,tr/TBUS_00_016.wav
PSTATION_00_032.wav,tr,128000,False,tr/PSTATION_00_032.wav
PSTATION_00_036.wav,tr,128000,False,tr/PSTATION_00_036.wav
PRESTO_00_021.wav,tr,128000,False,tr/PRESTO_00_021.wav
DKITCHEN_00_022.wav,tr,128000,False,tr/DKITCHEN_00_022.wav
STRAFFIC_00_009.wav,tr,128000,False,tr/STRAFFIC_00_009.wav
PSTATION_00_028.wav,tr,128000,False,tr/PSTATION_00_028.wav
PSTATION_00_027.wav,tr,128000,False,tr/PSTATION_00_027.wav
OHALLWAY_00_027.wav,tr,128000,False,tr/OHALLWAY_00_027.wav
PCAFETER_00_020.wav,tr,128000,False,tr/PCAFETER_00_020.wav
SPSQUARE_00_014.wav,tr,128000,False,tr/SPSQUARE_00_014.wav
DLIVING_00_016.wav,tr,128000,False,tr/DLIVING_00_016.wav
STRAFFIC_00_028.wav,tr,128000,False,tr/STRAFFIC_00_028.wav
TMETRO_00_010.wav,tr,128000,False,tr/TMETRO_00_010.wav
DLIVING_00_014.wav,tr,128000,False,tr/DLIVING_00_014.wav
DKITCHEN_00_021.wav,tr,128000,False,tr/DKITCHEN_00_021.wav
SPSQUARE_00_032.wav,tr,128000,False,tr/SPSQUARE_00_032.wav
OHALLWAY_00_013.wav,tr,128000,False,tr/OHALLWAY_00_013.wav
DWASHING_00_009.wav,tr,128000,False,tr/DWASHING_00_009.wav
DWASHING_00_000.wav,tr,128000,False,tr/DWASHING_00_000.wav
DKITCHEN_00_024.wav,tr,128000,False,tr/DKITCHEN_00_024.wav
NPARK_00_013.wav,tr,128000,False,tr/NPARK_00_013.wav
OHALLWAY_00_033.wav,tr,128000,False,tr/OHALLWAY_00_033.wav
DWASHING_00_003.wav,tr,128000,False,tr/DWASHING_00_003.wav
DLIVING_00_023.wav,tr,128000,False,tr/DLIVING_00_023.wav
NFIELD_00_026.wav,tr,128000,False,tr/NFIELD_00_026.wav
OOFFICE_00_005.wav,tr,128000,False,tr/OOFFICE_00_005.wav
OHALLWAY_00_025.wav,tr,128000,False,tr/OHALLWAY_00_025.wav
OMEETING_00_036.wav,tr,128000,False,tr/OMEETING_00_036.wav
STRAFFIC_00_018.wav,tr,128000,False,tr/STRAFFIC_00_018.wav
DLIVING_00_010.wav,tr,128000,False,tr/DLIVING_00_010.wav
NRIVER_00_036.wav,tr,128000,False,tr/NRIVER_00_036.wav
NPARK_00_030.wav,tr,128000,False,tr/NPARK_00_030.wav
DWASHING_00_022.wav,tr,128000,False,tr/DWASHING_00_022.wav
STRAFFIC_00_032.wav,tr,128000,False,tr/STRAFFIC_00_032.wav
SPSQUARE_00_017.wav,tr,128000,False,tr/SPSQUARE_00_017.wav
NFIELD_00_027.wav,tr,128000,False,tr/NFIELD_00_027.wav
TCAR_00_005.wav,tr,128000,False,tr/TCAR_00_005.wav
OOFFICE_00_023.wav,tr,128000,False,tr/OOFFICE_00_023.wav
NPARK_00_024.wav,tr,128000,False,tr/NPARK_00_024.wav
STRAFFIC_00_020.wav,tr,128000,False,tr/STRAFFIC_00_020.wav
NRIVER_00_003.wav,tr,128000,False,tr/NRIVER_00_003.wav
OHALLWAY_00_021.wav,tr,128000,False,tr/OHALLWAY_00_021.wav
NRIVER_00_012.wav,tr,128000,False,tr/NRIVER_00_012.wav
TCAR_00_008.wav,tr,128000,False,tr/TCAR_00_008.wav
TCAR_00_000.wav,tr,128000,False,tr/TCAR_00_000.wav
NPARK_00_020.wav,tr,128000,False,tr/NPARK_00_020.wav
NPARK_00_035.wav,tr,128000,False,tr/NPARK_00_035.wav
PCAFETER_00_007.wav,tr,128000,False,tr/PCAFETER_00_007.wav
DKITCHEN_00_004.wav,tr,128000,False,tr/DKITCHEN_00_004.wav
NRIVER_00_034.wav,tr,128000,False,tr/NRIVER_00_034.wav
PCAFETER_00_029.wav,tr,128000,False,tr/PCAFETER_00_029.wav
TCAR_00_023.wav,tr,128000,False,tr/TCAR_00_023.wav
NRIVER_00_028.wav,tr,128000,False,tr/NRIVER_00_028.wav
TBUS_00_034.wav,tr,128000,False,tr/TBUS_00_034.wav
SPSQUARE_00_036.wav,tr,128000,False,tr/SPSQUARE_00_036.wav
NFIELD_00_025.wav,tr,128000,False,tr/NFIELD_00_025.wav
OOFFICE_00_008.wav,tr,128000,False,tr/OOFFICE_00_008.wav
PSTATION_00_017.wav,tr,128000,False,tr/PSTATION_00_017.wav
NFIELD_00_009.wav,tr,128000,False,tr/NFIELD_00_009.wav
TCAR_00_012.wav,tr,128000,False,tr/TCAR_00_012.wav
DKITCHEN_00_017.wav,tr,128000,False,tr/DKITCHEN_00_017.wav
NPARK_00_005.wav,tr,128000,False,tr/NPARK_00_005.wav
SPSQUARE_00_010.wav,tr,128000,False,tr/SPSQUARE_00_010.wav
SPSQUARE_00_000.wav,tr,128000,False,tr/SPSQUARE_00_000.wav
STRAFFIC_00_014.wav,tr,128000,False,tr/STRAFFIC_00_014.wav
NFIELD_00_014.wav,tr,128000,False,tr/NFIELD_00_014.wav
DLIVING_00_026.wav,tr,128000,False,tr/DLIVING_00_026.wav
TMETRO_00_013.wav,tr,128000,False,tr/TMETRO_00_013.wav
DLIVING_00_018.wav,tr,128000,False,tr/DLIVING_00_018.wav
OHALLWAY_00_018.wav,tr,128000,False,tr/OHALLWAY_00_018.wav
OOFFICE_00_028.wav,tr,128000,False,tr/OOFFICE_00_028.wav
OHALLWAY_00_024.wav,tr,128000,False,tr/OHALLWAY_00_024.wav
PSTATION_00_013.wav,tr,128000,False,tr/PSTATION_00_013.wav
NRIVER_00_005.wav,tr,128000,False,tr/NRIVER_00_005.wav
STRAFFIC_00_010.wav,tr,128000,False,tr/STRAFFIC_00_010.wav
NFIELD_00_034.wav,tr,128000,False,tr/NFIELD_00_034.wav
OHALLWAY_00_029.wav,tr,128000,False,tr/OHALLWAY_00_029.wav
DKITCHEN_00_002.wav,tr,128000,False,tr/DKITCHEN_00_002.wav
OOFFICE_00_029.wav,tr,128000,False,tr/OOFFICE_00_029.wav
OOFFICE_00_016.wav,tr,128000,False,tr/OOFFICE_00_016.wav
PCAFETER_00_033.wav,tr,128000,False,tr/PCAFETER_00_033.wav
PSTATION_00_007.wav,tr,128000,False,tr/PSTATION_00_007.wav
NFIELD_00_032.wav,tr,128000,False,tr/NFIELD_00_032.wav
TBUS_00_020.wav,tr,128000,False,tr/TBUS_00_020.wav
DKITCHEN_00_026.wav,tr,128000,False,tr/DKITCHEN_00_026.wav
PCAFETER_00_006.wav,tr,128000,False,tr/PCAFETER_00_006.wav
OHALLWAY_00_005.wav,tr,128000,False,tr/OHALLWAY_00_005.wav
TCAR_00_014.wav,tr,128000,False,tr/TCAR_00_014.wav
PRESTO_00_016.wav,tr,128000,False,tr/PRESTO_00_016.wav
TCAR_00_030.wav,tr,128000,False,tr/TCAR_00_030.wav
TBUS_00_011.wav,tr,128000,False,tr/TBUS_00_011.wav
STRAFFIC_00_008.wav,tr,128000,False,tr/STRAFFIC_00_008.wav
NFIELD_00_002.wav,tr,128000,False,tr/NFIELD_00_002.wav
TMETRO_00_019.wav,tr,128000,False,tr/TMETRO_00_019.wav
OHALLWAY_00_023.wav,tr,128000,False,tr/OHALLWAY_00_023.wav
OOFFICE_00_025.wav,tr,128000,False,tr/OOFFICE_00_025.wav
OOFFICE_00_032.wav,tr,128000,False,tr/OOFFICE_00_032.wav
DKITCHEN_00_012.wav,tr,128000,False,tr/DKITCHEN_00_012.wav
OOFFICE_00_011.wav,tr,128000,False,tr/OOFFICE_00_011.wav
DWASHING_00_014.wav,tr,128000,False,tr/DWASHING_00_014.wav
TMETRO_00_003.wav,tr,128000,False,tr/TMETRO_00_003.wav
STRAFFIC_00_022.wav,tr,128000,False,tr/STRAFFIC_00_022.wav
TBUS_00_017.wav,tr,128000,False,tr/TBUS_00_017.wav
PCAFETER_00_008.wav,tr,128000,False,tr/PCAFETER_00_008.wav
DLIVING_00_005.wav,tr,128000,False,tr/DLIVING_00_005.wav
TCAR_00_004.wav,tr,128000,False,tr/TCAR_00_004.wav
NRIVER_00_023.wav,tr,128000,False,tr/NRIVER_00_023.wav
NRIVER_00_019.wav,tr,128000,False,tr/NRIVER_00_019.wav
OMEETING_00_035.wav,tr,128000,False,tr/OMEETING_00_035.wav
OMEETING_00_027.wav,tr,128000,False,tr/OMEETING_00_027.wav
SPSQUARE_00_002.wav,tr,128000,False,tr/SPSQUARE_00_002.wav
NFIELD_00_007.wav,tr,128000,False,tr/NFIELD_00_007.wav
TCAR_00_013.wav,tr,128000,False,tr/TCAR_00_013.wav
NPARK_00_023.wav,tr,128000,False,tr/NPARK_00_023.wav
OMEETING_00_008.wav,tr,128000,False,tr/OMEETING_00_008.wav
DWASHING_00_010.wav,tr,128000,False,tr/DWASHING_00_010.wav
NFIELD_00_028.wav,tr,128000,False,tr/NFIELD_00_028.wav
STRAFFIC_00_034.wav,tr,128000,False,tr/STRAFFIC_00_034.wav
OMEETING_00_026.wav,tr,128000,False,tr/OMEETING_00_026.wav
NRIVER_00_027.wav,tr,128000,False,tr/NRIVER_00_027.wav
PRESTO_00_011.wav,tr,128000,False,tr/PRESTO_00_011.wav
DWASHING_00_028.wav,tr,128000,False,tr/DWASHING_00_028.wav
NFIELD_00_013.wav,tr,128000,False,tr/NFIELD_00_013.wav
TCAR_00_001.wav,tr,128000,False,tr/TCAR_00_001.wav
SPSQUARE_00_033.wav,tr,128000,False,tr/SPSQUARE_00_033.wav
OOFFICE_00_035.wav,tr,128000,False,tr/OOFFICE_00_035.wav
SPSQUARE_00_021.wav,tr,128000,False,tr/SPSQUARE_00_021.wav
PRESTO_00_031.wav,tr,128000,False,tr/PRESTO_00_031.wav
TMETRO_00_035.wav,tr,128000,False,tr/TMETRO_00_035.wav
DKITCHEN_00_023.wav,tr,128000,False,tr/DKITCHEN_00_023.wav
TMETRO_00_022.wav,tr,128000,False,tr/TMETRO_00_022.wav
DKITCHEN_00_013.wav,tr,128000,False,tr/DKITCHEN_00_013.wav
TCAR_00_035.wav,tr,128000,False,tr/TCAR_00_035.wav
TBUS_00_015.wav,tr,128000,False,tr/TBUS_00_015.wav
DWASHING_00_002.wav,tr,128000,False,tr/DWASHING_00_002.wav
STRAFFIC_00_002.wav,tr,128000,False,tr/STRAFFIC_00_002.wav
TCAR_00_006.wav,tr,128000,False,tr/TCAR_00_006.wav
STRAFFIC_00_031.wav,tr,128000,False,tr/STRAFFIC_00_031.wav
NPARK_00_036.wav,tr,128000,False,tr/NPARK_00_036.wav
PSTATION_00_009.wav,tr,128000,False,tr/PSTATION_00_009.wav
PSTATION_00_014.wav,tr,128000,False,tr/PSTATION_00_014.wav
PRESTO_00_027.wav,tr,128000,False,tr/PRESTO_00_027.wav
DWASHING_00_016.wav,tr,128000,False,tr/DWASHING_00_016.wav
OMEETING_00_033.wav,tr,128000,False,tr/OMEETING_00_033.wav
NRIVER_00_014.wav,tr,128000,False,tr/NRIVER_00_014.wav
PRESTO_00_002.wav,tr,128000,False,tr/PRESTO_00_002.wav
DLIVING_00_013.wav,tr,128000,False,tr/DLIVING_00_013.wav
OHALLWAY_00_019.wav,tr,128000,False,tr/OHALLWAY_00_019.wav
TBUS_00_032.wav,tr,128000,False,tr/TBUS_00_032.wav
TMETRO_00_018.wav,tr,128000,False,tr/TMETRO_00_018.wav
STRAFFIC_00_035.wav,tr,128000,False,tr/STRAFFIC_00_035.wav
PSTATION_00_011.wav,tr,128000,False,tr/PSTATION_00_011.wav
TMETRO_00_024.wav,tr,128000,False,tr/TMETRO_00_024.wav
OMEETING_00_002.wav,tr,128000,False,tr/OMEETING_00_002.wav
TBUS_00_023.wav,tr,128000,False,tr/TBUS_00_023.wav
DLIVING_00_022.wav,tr,128000,False,tr/DLIVING_00_022.wav
OMEETING_00_001.wav,tr,128000,False,tr/OMEETING_00_001.wav
PRESTO_00_029.wav,tr,128000,False,tr/PRESTO_00_029.wav
NRIVER_00_025.wav,tr,128000,False,tr/NRIVER_00_025.wav
PCAFETER_00_021.wav,tr,128000,False,tr/PCAFETER_00_021.wav
NPARK_00_006.wav,tr,128000,False,tr/NPARK_00_006.wav
TCAR_00_016.wav,tr,128000,False,tr/TCAR_00_016.wav
NRIVER_00_021.wav,tr,128000,False,tr/NRIVER_00_021.wav
TBUS_00_027.wav,tr,128000,False,tr/TBUS_00_027.wav
NPARK_00_033.wav,tr,128000,False,tr/NPARK_00_033.wav
OMEETING_00_019.wav,tr,128000,False,tr/OMEETING_00_019.wav
OMEETING_00_020.wav,tr,128000,False,tr/OMEETING_00_020.wav
OHALLWAY_00_036.wav,tr,128000,False,tr/OHALLWAY_00_036.wav
TBUS_00_001.wav,tr,128000,False,tr/TBUS_00_001.wav
SPSQUARE_00_030.wav,tr,128000,False,tr/SPSQUARE_00_030.wav
DLIVING_00_000.wav,tr,128000,False,tr/DLIVING_00_000.wav
OOFFICE_00_034.wav,tr,128000,False,tr/OOFFICE_00_034.wav
OMEETING_00_024.wav,tr,128000,False,tr/OMEETING_00_024.wav
TCAR_00_017.wav,tr,128000,False,tr/TCAR_00_017.wav
NPARK_00_031.wav,tr,128000,False,tr/NPARK_00_031.wav
PCAFETER_00_000.wav,tr,128000,False,tr/PCAFETER_00_000.wav
NPARK_00_007.wav,tr,128000,False,tr/NPARK_00_007.wav
PCAFETER_00_022.wav,tr,128000,False,tr/PCAFETER_00_022.wav
PCAFETER_00_012.wav,tr,128000,False,tr/PCAFETER_00_012.wav
PRESTO_00_006.wav,tr,128000,False,tr/PRESTO_00_006.wav
TBUS_00_024.wav,tr,128000,False,tr/TBUS_00_024.wav
PCAFETER_00_023.wav,tr,128000,False,tr/PCAFETER_00_023.wav
NRIVER_00_004.wav,tr,128000,False,tr/NRIVER_00_004.wav
NRIVER_00_030.wav,tr,128000,False,tr/NRIVER_00_030.wav
NPARK_00_028.wav,tr,128000,False,tr/NPARK_00_028.wav
OMEETING_00_016.wav,tr,128000,False,tr/OMEETING_00_016.wav
DLIVING_00_021.wav,tr,128000,False,tr/DLIVING_00_021.wav
STRAFFIC_00_006.wav,tr,128000,False,tr/STRAFFIC_00_006.wav
OHALLWAY_00_031.wav,tr,128000,False,tr/OHALLWAY_00_031.wav
OOFFICE_00_020.wav,tr,128000,False,tr/OOFFICE_00_020.wav
SPSQUARE_00_031.wav,tr,128000,False,tr/SPSQUARE_00_031.wav
PRESTO_00_023.wav,tr,128000,False,tr/PRESTO_00_023.wav
PRESTO_00_026.wav,tr,128000,False,tr/PRESTO_00_026.wav
STRAFFIC_00_029.wav,tr,128000,False,tr/STRAFFIC_00_029.wav
DKITCHEN_00_003.wav,tr,128000,False,tr/DKITCHEN_00_003.wav
DKITCHEN_00_020.wav,tr,128000,False,tr/DKITCHEN_00_020.wav
